,state,state_po,district,party_simplified,votes,county_fips,jurisdiction_fips,year,special,writein,state_fips,state_cen,state_ic,readme_check,magnitude,totalVotes,votePercentage
969,TEXAS,TX,31,DEMOCRAT,174981,6912405.0,6912405.0,288860,0,0,6864,10582,7007,96,143,395302,0.4426514411766194
970,TEXAS,TX,31,LIBERTARIAN,8857,6912405.0,6912405.0,288860,0,0,6864,10582,7007,96,143,395302,0.022405654411057876
971,TEXAS,TX,31,REPUBLICAN,211464,6912405.0,6912405.0,288860,0,0,6864,10582,7007,96,143,395302,0.5349429044123227
972,TEXAS,TX,32,DEMOCRAT,178542,10343931.0,10343931.0,434300,0,0,10320,15910,10535,0,215,343687,0.5194901174615275
973,TEXAS,TX,32,LIBERTARIAN,4946,10343931.0,10343931.0,434300,0,0,10320,15910,10535,0,215,343687,0.014391001114386055
974,TEXAS,TX,32,OTHER,2332,10343931.0,10343931.0,434300,0,0,10320,15910,10535,0,215,343687,0.006785243550090635
975,TEXAS,TX,32,REPUBLICAN,157867,10343931.0,10343931.0,434300,0,0,10320,15910,10535,0,215,343687,0.45933363787399584
976,TEXAS,TX,33,DEMOCRAT,105317,13668791.0,13668791.0,571660,0,0,13584,20942,13867,0,283,157606,0.6682296359275662
977,TEXAS,TX,33,LIBERTARIAN,2586,13668791.0,13668791.0,571660,0,0,13584,20942,13867,0,283,157606,0.01640800477139195
978,TEXAS,TX,33,OTHER,10065,27337582.0,27337582.0,1143320,0,0,27168,41884,27734,0,566,157606,0.06386178191185615
979,TEXAS,TX,33,REPUBLICAN,39638,13668791.0,13668791.0,571660,0,0,13584,20942,13867,0,283,157606,0.2515005773891857
980,TEXAS,TX,34,DEMOCRAT,111488,12088319.0,12088319.0,507020,0,0,12048,18574,12299,48,251,201130,0.5543081589022025
981,TEXAS,TX,34,LIBERTARIAN,3225,12088319.0,12088319.0,507020,0,0,12048,18574,12299,18,251,201130,0.01603440560831303
982,TEXAS,TX,34,OTHER,2247,12088319.0,12088319.0,507020,0,0,12048,18574,12299,0,251,201130,0.011171878884303684
983,TEXAS,TX,34,REPUBLICAN,84170,12088319.0,12088319.0,507020,0,0,12048,18574,12299,18,251,201130,0.4184855566051807
984,TEXAS,TX,35,DEMOCRAT,176373,12274765.0,12274765.0,515100,0,0,12240,18870,12495,0,255,269797,0.6537248375630567
985,TEXAS,TX,35,LIBERTARIAN,7393,12274765.0,12274765.0,515100,0,0,12240,18870,12495,0,255,269797,0.027402083788922782
986,TEXAS,TX,35,OTHER,5236,12274765.0,12274765.0,515100,0,0,12240,18870,12495,0,255,269797,0.019407183919761897
987,TEXAS,TX,35,REPUBLICAN,80795,12274765.0,12274765.0,515100,0,0,12240,18870,12495,0,255,269797,0.29946589472825863
988,TEXAS,TX,36,DEMOCRAT,73410,12791761.0,12791761.0,535300,0,0,12720,19610,12985,14,265,302541,0.24264479855622875
989,TEXAS,TX,36,LIBERTARIAN,4848,12791761.0,12791761.0,535300,0,0,12720,19610,12985,0,265,302541,0.016024274395867007
990,TEXAS,TX,36,OTHER,1571,12791761.0,12791761.0,535300,0,0,12720,19610,12985,0,265,302541,0.0051926846278686194
991,TEXAS,TX,36,REPUBLICAN,222712,12791761.0,12791761.0,535300,0,0,12720,19610,12985,0,265,302541,0.7361382424200357
992,UTAH,UT,1,DEMOCRAT,104194,128642000.0,128642000.0,5300480,0,0,128576,228288,175808,0,2624,342181,0.30449966538177164
993,UTAH,UT,1,REPUBLICAN,237987,128642000.0,128642000.0,5300480,0,0,128576,228288,175808,0,2624,342181,0.6955003346182284
994,UTAH,UT,2,DEMOCRAT,129762,114343308.0,114343308.0,4710640,0,0,114268,202884,156244,0,2332,354224,0.3663275215682732
995,UTAH,UT,2,LIBERTARIAN,15465,114343308.0,114343308.0,4710640,0,0,114268,202884,156244,0,2332,354224,0.043658814761281
996,UTAH,UT,2,REPUBLICAN,208997,114343308.0,114343308.0,4710640,0,0,114268,202884,156244,0,2332,354224,0.5900136636704458
997,UTAH,UT,3,DEMOCRAT,96067,96560971.0,96560971.0,3977380,0,0,96481,171303,131923,0,1969,358728,0.2677990009143418
998,UTAH,UT,3,OTHER,15987,243431852.0,243431852.0,10027280,0,1026,243236,431868,332588,0,4964,358728,0.044565799157021475
999,UTAH,UT,3,REPUBLICAN,246674,96560971.0,96560971.0,3977380,0,0,96481,171303,131923,0,1969,358728,0.6876351999286368
1000,UTAH,UT,4,DEMOCRAT,175923,81744017.0,81744017.0,3367340,0,0,81683,145029,111689,0,1667,376724,0.4669811320754717
1001,UTAH,UT,4,LIBERTARIAN,13053,81744017.0,81744017.0,3367340,0,0,81683,145029,111689,0,1667,376724,0.03464870833819985
1002,UTAH,UT,4,OTHER,8060,147794162.0,147794162.0,6088280,0,1347,147686,262218,201938,0,3014,376724,0.02139497350845712
1003,UTAH,UT,4,REPUBLICAN,179688,81744017.0,81744017.0,3367340,0,0,81683,145029,111689,0,1667,376724,0.4769751860778713
1004,VERMONT,VT,0,DEMOCRAT,238827,13754047.0,1375416836245.0,555500,0,0,13750,3575,1650,0,275,354295,0.674090800039515
1005,VERMONT,VT,0,OTHER,19638,68770235.0,6877084181225.0,2777500,0,0,68750,17875,8250,0,1375,354295,0.05542838594956181
1006,VERMONT,VT,0,REPUBLICAN,95830,13754047.0,1375416836245.0,555500,0,0,13750,3575,1650,0,275,354295,0.2704808140109231
1007,VIRGINIA,VA,1,DEMOCRAT,186923,13499331.0,13499331.0,533280,0,0,13464,14256,10560,0,264,447537,0.4176704942831542
1008,VIRGINIA,VA,1,REPUBLICAN,260614,13499331.0,13499331.0,533280,0,0,13464,14256,10560,0,264,447537,0.5823295057168457
1009,VIRGINIA,VA,2,DEMOCRAT,185733,9960180.0,9960180.0,389860,0,0,9843,10422,7720,0,193,359934,0.5160196035939922
1010,VIRGINIA,VA,2,OTHER,9170,9960180.0,9960180.0,389860,0,0,9843,10422,7720,0,193,359934,0.02547689298593631
1011,VIRGINIA,VA,2,REPUBLICAN,165031,9960180.0,9960180.0,389860,0,0,9843,10422,7720,0,193,359934,0.45850350342007146
1012,VIRGINIA,VA,3,DEMOCRAT,233326,11102758.0,11102758.0,434300,0,0,10965,11610,8600,0,215,340625,0.6849937614678899
1013,VIRGINIA,VA,3,REPUBLICAN,107299,11102758.0,11102758.0,434300,0,0,10965,11610,8600,0,215,340625,0.31500623853211007
1014,VIRGINIA,VA,4,DEMOCRAT,241142,14706821.0,14706821.0,577720,0,0,14586,15444,11440,0,286,390767,0.6170991921016872
1015,VIRGINIA,VA,4,REPUBLICAN,149625,14706821.0,14706821.0,577720,0,0,14586,15444,11440,0,286,390767,0.3829008078983128
1016,VIRGINIA,VA,5,DEMOCRAT,190315,18042980.0,18042980.0,713060,0,0,18003,19062,14120,0,353,401303,0.4742426545527943
1017,VIRGINIA,VA,5,REPUBLICAN,210988,18042980.0,18042980.0,713060,0,0,18003,19062,14120,0,353,401303,0.5257573454472058
1018,VIRGINIA,VA,6,DEMOCRAT,134729,13689073.0,13689073.0,539340,0,0,13617,14418,10680,0,267,381335,0.3533087705036254
1019,VIRGINIA,VA,6,REPUBLICAN,246606,13689073.0,13689073.0,539340,0,0,13617,14418,10680,0,267,381335,0.6466912294963746
1020,VIRGINIA,VA,7,DEMOCRAT,230893,12363338.0,12363338.0,488840,0,0,12342,13068,9680,0,242,453516,0.5091176496529339
1021,VIRGINIA,VA,7,REPUBLICAN,222623,12363338.0,12363338.0,488840,0,0,12342,13068,9680,0,242,453516,0.490882350347066
1022,VIRGINIA,VA,8,DEMOCRAT,301454,8949936.0,8949936.0,353500,0,0,8925,9450,7000,0,175,396819,0.7596763259823749
1023,VIRGINIA,VA,8,REPUBLICAN,95365,8949936.0,8949936.0,353500,0,0,8925,9450,7000,0,175,396819,0.24032367401762517
1024,VIRGINIA,VA,9,REPUBLICAN,271851,20063482.0,20063482.0,791840,0,0,19992,21168,15680,0,392,271851,1.0
1025,VIRGINIA,VA,10,DEMOCRAT,268734,11304893.0,11304893.0,446420,0,0,11271,11934,8840,0,221,474987,0.5657712737401234
1026,VIRGINIA,VA,10,REPUBLICAN,206253,11304893.0,11304893.0,446420,0,0,11271,11934,8840,0,221,474987,0.4342287262598766
1027,VIRGINIA,VA,11,DEMOCRAT,280725,8535129.0,8535129.0,337340,0,0,8517,9018,6680,0,167,392105,0.7159434335190829
1028,VIRGINIA,VA,11,REPUBLICAN,111380,8535129.0,8535129.0,337340,0,0,8517,9018,6680,0,167,392105,0.2840565664809171
1029,WASHINGTON,WA,1,DEMOCRAT,249944,23931483.0,23931483.0,911020,0,0,23903,41041,32923,0,451,426351,0.5862399759822307
1030,WASHINGTON,WA,1,REPUBLICAN,176407,23931483.0,23931483.0,911020,0,0,23903,41041,32923,0,451,426351,0.4137600240177694
1031,WASHINGTON,WA,2,DEMOCRAT,255252,34223383.0,34223383.0,1302900,0,0,34185,58695,47085,0,645,403636,0.63238165079428
1032,WASHINGTON,WA,2,REPUBLICAN,148384,34223383.0,34223383.0,1302900,0,0,34185,58695,47085,0,645,403636,0.36761834920572
1033,WASHINGTON,WA,3,DEMOCRAT,181347,32026682.0,32026682.0,1220080,0,0,32012,54964,44092,0,604,416926,0.43496207960165595
1034,WASHINGTON,WA,3,REPUBLICAN,235579,32026682.0,32026682.0,1220080,0,0,32012,54964,44092,0,604,416926,0.5650379203983441
1035,WASHINGTON,WA,4,DEMOCRAT,102667,48367286.0,48367286.0,1842240,0,0,48336,82992,66576,0,912,304775,0.33686161922729885
1036,WASHINGTON,WA,4,REPUBLICAN,202108,48367286.0,48367286.0,1842240,0,0,48336,82992,66576,0,912,304775,0.6631383807727012
1037,WASHINGTON,WA,5,DEMOCRAT,155737,36503966.0,36503966.0,1389760,0,0,36464,62608,50224,0,688,403552,0.38591556974070257
1038,WASHINGTON,WA,5,REPUBLICAN,247815,36503966.0,36503966.0,1389760,0,0,36464,62608,50224,0,688,403552,0.6140844302592975
1039,WASHINGTON,WA,6,DEMOCRAT,247429,29646693.0,29646693.0,1129180,0,0,29627,50869,40807,0,559,416212,0.5944782947151932
1040,WASHINGTON,WA,6,REPUBLICAN,168783,29646693.0,29646693.0,1129180,0,0,29627,50869,40807,0,559,416212,0.4055217052848068
1041,WASHINGTON,WA,7,DEMOCRAT,387109,3130571.0,3130571.0,119180,0,0,3127,5369,4307,0,59,465349,0.8318681247837645
1042,WASHINGTON,WA,7,REPUBLICAN,78240,3130571.0,3130571.0,119180,0,0,3127,5369,4307,0,59,465349,0.16813187521623554
1043,WASHINGTON,WA,8,DEMOCRAT,213123,16811919.0,16811919.0,640340,0,0,16801,28847,23141,0,317,411546,0.5178594859383884
1044,WASHINGTON,WA,8,REPUBLICAN,198423,16811919.0,16811919.0,640340,0,0,16801,28847,23141,0,317,411546,0.48214051406161157
1045,WASHINGTON,WA,9,DEMOCRAT,258771,848828.0,848828.0,32320,0,0,848,1456,1168,0,16,348468,0.7425961637797445
1046,WASHINGTON,WA,9,REPUBLICAN,89697,848828.0,848828.0,32320,0,0,848,1456,1168,0,16,348468,0.25740383622025553
1047,WASHINGTON,WA,10,DEMOCRAT,288977,58047338.0,58047338.0,2209880,0,0,57982,99554,79862,0,1094,288977,1.0
1048,WEST VIRGINIA,WV,1,DEMOCRAT,81177,30219273.0,30219273.0,1129180,0,0,30186,30745,31304,0,559,261665,0.3102325492519061
1049,WEST VIRGINIA,WV,1,REPUBLICAN,180488,30219273.0,30219273.0,1129180,0,0,30186,30745,31304,0,559,261665,0.689767450748094
1050,WEST VIRGINIA,WV,2,DEMOCRAT,100799,29291452.0,29291452.0,1094840,0,0,29268,29810,30352,0,542,272994,0.3692352212869147
1051,WEST VIRGINIA,WV,2,REPUBLICAN,172195,29291452.0,29291452.0,1094840,0,0,29268,29810,30352,0,542,272994,0.6307647787130852
1052,WEST VIRGINIA,WV,3,DEMOCRAT,64927,32703053.0,32703053.0,1222100,0,0,32670,33275,33880,0,605,226512,0.28663823550187184
1053,WEST VIRGINIA,WV,3,REPUBLICAN,161585,32703053.0,32703053.0,1222100,0,0,32670,33275,33880,0,605,226512,0.7133617644981282
1054,WISCONSIN,WI,1,DEMOCRAT,163170,20382982.0,2038314888275.0,747400,0,0,20350,12950,9250,3,370,401441,0.4064607252373325
1055,WISCONSIN,WI,1,REPUBLICAN,238271,20382982.0,2038314888275.0,747400,0,0,20350,12950,9250,3,370,401441,0.5935392747626675
1056,WISCONSIN,WI,2,DEMOCRAT,318523,23836159.0,2383634488812.0,874660,0,0,23815,15155,10825,0,433,456829,0.6972477666698043
1057,WISCONSIN,WI,2,REPUBLICAN,138306,23836159.0,2383634488812.0,874660,0,0,23815,15155,10825,0,433,456829,0.30275223333019574
1058,WISCONSIN,WI,3,DEMOCRAT,199870,33863357.0,3386362422485.0,1242300,0,0,33825,21525,15375,0,615,389394,0.5132847450140474
1059,WISCONSIN,WI,3,REPUBLICAN,189524,33863357.0,3386362422485.0,1242300,0,0,33825,21525,15375,0,615,389394,0.48671525498595253
1060,WISCONSIN,WI,4,DEMOCRAT,232668,20158968.0,2015916016975.0,739320,0,0,20130,12810,9150,0,366,311348,0.7472924187725631
1061,WISCONSIN,WI,4,OTHER,7911,20158968.0,2015916016975.0,739320,0,0,20130,12810,9150,0,366,311348,0.025408867248223853
1062,WISCONSIN,WI,4,REPUBLICAN,70769,20158968.0,2015916016975.0,739320,0,0,20130,12810,9150,0,366,311348,0.22729871397921297
1063,WISCONSIN,WI,5,DEMOCRAT,175902,19561891.0,1956209279257.0,717100,0,0,19525,12425,8875,2,355,441336,0.39856707814454295
1064,WISCONSIN,WI,5,REPUBLICAN,265434,19561891.0,1956209279257.0,717100,0,0,19525,12425,8875,2,355,441336,0.601432921855457
1065,WISCONSIN,WI,6,DEMOCRAT,164239,24016266.0,2401647682596.0,880720,0,0,23980,15260,10900,0,436,403113,0.4074267016940659
1066,WISCONSIN,WI,6,REPUBLICAN,238874,24016266.0,2401647682596.0,880720,0,0,23980,15260,10900,0,436,403113,0.5925732983059341
1067,WISCONSIN,WI,7,DEMOCRAT,162741,39098544.0,3909887454331.0,1434200,0,0,39050,24850,17750,0,710,414789,0.3923464701330074
1068,WISCONSIN,WI,7,REPUBLICAN,252048,39098544.0,3909887454331.0,1434200,0,0,39050,24850,17750,0,710,414789,0.6076535298669926
1069,WISCONSIN,WI,8,DEMOCRAT,149558,22742653.0,2274280053729.0,834260,0,0,22715,14455,10325,0,413,417731,0.35802466180388814
1070,WISCONSIN,WI,8,REPUBLICAN,268173,22742653.0,2274280053729.0,834260,0,0,22715,14455,10325,0,413,417731,0.6419753381961119
1071,WYOMING,WY,0,DEMOCRAT,66576,26890366.0,26890366.0,969600,0,0,26880,39840,32640,0,480,270367,0.24624306960538822
1072,WYOMING,WY,0,LIBERTARIAN,10154,26890366.0,26890366.0,969600,0,0,26880,39840,32640,0,480,270367,0.03755635857926448
1073,WYOMING,WY,0,OTHER,7905,26890366.0,26890366.0,969600,0,0,26880,39840,32640,0,480,270367,0.02923803570702046
1074,WYOMING,WY,0,REPUBLICAN,185732,26890366.0,26890366.0,969600,0,0,26880,39840,32640,0,480,270367,0.6869625361083268
